Project ID,School ID,Teacher ID,Teacher Project Posted Sequence,Project Type,Project Title,Project Essay,Project Subject Category Tree,Project Subject Subcategory Tree,Project Grade Level Category,Project Resource Category,Project Cost,Project Posted Date,Project Current Status,Project Fully Funded Date
6323f34a832243728cfe092dbd834e36,9e68ed38fd394ded8dd869f94ede4675,008101b7af8c4cad84f5aa59b2566070,1,Student-Led,Hands-On Writing Adventure,Many of my students come from low income families and a classroom set of tablets would make a huge difference.,Math & Science,Special Needs,Grades PreK-2,"Food, Clothing & Hygiene",$241.09,2017-09-22,Fully Funded,2017-10-24
b4a6dafcb861491ea987ddc7ed3e3610,8dc6968b95794b638078c0fd99d961f6,93af680bf387427da7897436a224797c,1,Teacher-Led,Growing Minds with Science,My students need a robotics kit to help them succeed in the classroom this year.,Applied Learning,Literacy,Grades 3-5,Books,$230.51,2018-03-02,Fully Funded,2018-04-20
2c4ea8d4b1e54c8098930203f4cd11a4,c7dd4c57652d497e9b69b4d5bd05fd49,97c51d008de044598715248006f92c1d,1,Professional Development,Math for Every Student,This year my goal is to use flexible seating options to build confidence and curiosity in my students.,Music & The Arts,Visual Arts,Grades PreK-2,Instructional Technology,$182.95,2017-06-23,Fully Funded,2017-08-01
916dc501e8be4f158766fdd0e526baa5,1f8c0b19775d4a299528f5a1296711c2,6445448cd5064b29b343c77bc2e1e31a,1,Student-Led,Bringing Coding to Life,This year my goal is to use art supplies to build confidence and curiosity in my students.,Music & The Arts,Mathematics,Grades PreK-2,Supplies,$465.51,2013-09-17,Fully Funded,2013-10-25
2d0341486d0242239aa3a6af0aad8dfd,c74ff638a1324a8a9be0343ebeb11950,86b76e7e07d64fc78f82c1ab035df72c,2,Teacher-Led,Growing Minds with Robotics,"With art supplies, my students will be able to engage more deeply with the material.","Literacy & Language, Health & Sports","Mathematics, Visual Arts",Grades 6-8,Trips,$734.33,2013-08-02,Fully Funded,2013-08-10
d251642ff01345ffb841972231c92a46,6a8d35978ca14774b5f2a20e6bc3c841,4f547391843b4d639896844392df9515,1,Teacher-Led,A New Way to Explore Writing,Many of my students come from low income families and sports equipment would make a huge difference.,Music & The Arts,"Literacy, Health & Wellness",Grades PreK-2,Supplies,$141.17,2015-06-27,Fully Funded,2015-08-23
0ed7890769da40d0b4cd122be80958e1,97de2b1b15fe4f12b58bfbf57769ee4a,b641f5f59bf244a1972ef3df3d543ccc,2,Teacher-Led,Growing Minds with Coding,My students need flexible seating options to help them succeed in the classroom this year.,"Special Needs, Math & Science","Performing Arts, Applied Sciences",Grades 3-5,Technology,$699.22,2015-12-22,Expired,
c6d48be2ea064d478b9fa88b3982b381,6e77a94f472c4debbf1a8554e2352817,b3fb042ba8ea4457b195e4ed2f77a7ab,1,Teacher-Led,Bringing Physical Education to Life,My students need headphones for reading stations to help them succeed in the classroom this year.,Health & Sports,Applied Sciences,Grades 6-8,Supplies,$193.54,2016-06-21,Fully Funded,2016-07-26
e8e2689b781d4ed8ab44878828a4951a,2b99c6f972984cd78fd3f5dee1475cb1,aa5ac1145c4549228817a323d82e88ca,1,Teacher-Led,Hands-On Sensory Learning Adventure,Our classroom is full of eager learners who would benefit greatly from sports equipment.,Care & Hunger,Visual Arts,Grades 3-5,Instructional Technology,$504.40,2016-08-28,Expired,
94500efda30a44f7b9a527797d9c56ee,1b1bb0ae61f14f38af2a9dd2e80376c2,e9799ad24ea64a41a757a1323ef2c553,1,Teacher-Led,Growing Minds with Sensory Learning,Many of my students come from low income families and a classroom library would make a huge difference.,"Care & Hunger, Literacy & Language",Special Needs,Grades 3-5,Supplies,$125.76,2014-08-18,Fully Funded,2014-10-14
209e79f8e3ac475aa10ffeca3ac59b6f,a0d3e00b13ec4043af8c612ba5e15de6,abc8e25cf39e4a6aa5b4b07d9f7d7c8a,1,Teacher-Led,Growing Minds with Sensory Learning,My students need flexible seating options to help them succeed in the classroom this year.,Applied Learning,Literacy,Grades PreK-2,"Food, Clothing & Hygiene",$235.11,2015-11-24,Expired,
33748d8897f24b8d9f39ace1b2a8a022,5ddc3646323649ea99382cc883626b43,12b212acca2a413ea7062a86ec912301,1,Teacher-Led,Building Skills in Flexible Seating,This year my goal is to use a classroom set of tablets to build confidence and curiosity in my students.,Health & Sports,Gym & Fitness,Grades PreK-2,Supplies,$245.37,2016-05-13,Expired,
776702eed29a4917b2953aaca83cd030,d6a6ff4167474a1fb1896556bd31e525,3fdc267bfb8f4eabaf05050f3eabcac9,1,Teacher-Led,Empowering Learners through Reading,My students need sports equipment to help them succeed in the classroom this year.,"Literacy & Language, Music & The Arts",Literature & Writing,Grades 9-12,"Food, Clothing & Hygiene",$60.66,2017-09-02,Fully Funded,2017-10-29
edea8f71d6244816947dc978dc2d85e7,94a9f1adbaec4f6d8d8497798b826cdd,abc27e67059a468584e2d5ede0d44d06,1,Student-Led,Hands-On Physical Education Adventure,My students need a classroom library to help them succeed in the classroom this year.,Applied Learning,Gym & Fitness,Grades 3-5,Instructional Technology,$197.88,2015-01-26,Fully Funded,2015-03-21
0039efd7610741aea992ef29ddf8e5e7,bb5510e5c8a74041adbb4d52ffc22199,4260e9d876174dca82a6cf62ef8824ed,3,Teacher-Led,Bringing Sensory Learning to Life,My students need sports equipment to help them succeed in the classroom this year.,Special Needs,"Special Needs, Gym & Fitness",Grades 6-8,Supplies,$114.74,2017-04-13,Fully Funded,2017-05-11
5c98a3681a0c4c9ea3a2fd7c920c4669,eea48a6010634c4888fba3e238e9eec9,eebbd87da1d84ebe86e0ded08e4abf83,2,Teacher-Led,Building Skills in Sensory Learning,This year my goal is to use flexible seating options to build confidence and curiosity in my students.,Math & Science,Environmental Science,Grades 3-5,Sports & Exercise Equipment,$86.18,2017-11-12,Fully Funded,2017-12-25
cff82ae9bc994b4895be5687128da604,5e1f55474fe040248e7dc3b13fe3385f,5568c006fb674991b582ba58629e83bf,1,Student-Led,Hands-On Physical Education Adventure,This year my goal is to use flexible seating options to build confidence and curiosity in my students.,"Special Needs, Care & Hunger","Visual Arts, Applied Sciences",Grades 3-5,Technology,$272.81,2013-08-29,Fully Funded,2013-09-26
3fa07ad03ab44bb2b2b42028e00ba175,90d9ff53e919462a9d3cbf321f0f4d16,26567d82818541e5879dbfd9de318850,1,Teacher-Led,Growing Minds with Reading,Our classroom is full of eager learners who would benefit greatly from science kits.,"Special Needs, Applied Learning",Literature & Writing,Grades 9-12,Sports & Exercise Equipment,$158.56,2014-06-14,Fully Funded,2014-06-23
6cf287d81abb41ab9bc379b5d56d0bf5,57ee99265bd04b85b446ead2bae887a2,c57d5e8646104c399b06d0b94e7d4da5,1,Teacher-Led,Building Skills in Sensory Learning,"With a classroom set of tablets, my students will be able to engage more deeply with the material.",Math & Science,"Literature & Writing, Health & Wellness",Grades PreK-2,Trips,$102.68,2015-04-15,Fully Funded,2015-05-29
68a837c7f4644277a62f48eb19f588db,aa07b5a4cf3743b2b8ad3818949c3c5d,8569acc0ec684a7b96bdaa7b5a0bcc1d,1,Teacher-Led,Bringing History to Life,My students need new books to help them succeed in the classroom this year.,"Music & The Arts, Literacy & Language",Mathematics,Grades 6-8,Visitors,$327.33,2018-04-01,Fully Funded,2018-05-12
68cc3a8b2f534a049e31331e5164831e,f3feadbeb5374adfb0cc931ff6f30968,e570971e374d4a7eb0fc1792e433a509,1,Teacher-Led,Hands-On Sensory Learning Adventure,Our classroom is full of eager learners who would benefit greatly from a classroom library.,Applied Learning,Gym & Fitness,Grades 9-12,Supplies,$104.47,2016-07-13,Live,
5055dab8264943a3a71f91c344f57f9a,fe439ba6ab7f43fbab7e927ed8cc3e2b,abc27e67059a468584e2d5ede0d44d06,2,Teacher-Led,Hands-On STEM Adventure,"With flexible seating options, my students will be able to engage more deeply with the material.",Applied Learning,"Health & Wellness, Performing Arts",Grades 3-5,Technology,$262.91,2017-12-19,Fully Funded,2017-12-27
fc5b204889eb4bb1b38099e2ea0fcffd,a4a3971fc1fd4e59b4a62b14f9080525,8d8aec5023854df98cb085cf28f86f39,1,Teacher-Led,Building Skills in Reading,This year my goal is to use science kits to build confidence and curiosity in my students.,"Applied Learning, Health & Sports",Mathematics,Grades 3-5,Sports & Exercise Equipment,$215.89,2017-04-30,Expired,
3f32ed1d2ffa4a48a718a66171d7f799,70e4540496d2457a92b01524bb92cab4,e0c99ec9fb7442b5bcc331ef24570121,1,Teacher-Led,Growing Minds with Sensory Learning,"With art supplies, my students will be able to engage more deeply with the material.","Music & The Arts, Special Needs","Health & Wellness, Performing Arts",Grades PreK-2,Technology,$341.84,2017-09-25,Live,
e6f4b1558f2f41478d9c4f2e8f69dae1,740890c0c05943d3933fcdb41fcabe6c,9a0c7d8f0b614c5297ff3fe6646ecabd,1,Teacher-Led,Building Skills in Reading,Many of my students come from low income families and a robotics kit would make a huge difference.,Health & Sports,"Gym & Fitness, Applied Sciences",Grades 6-8,Art Supplies,$513.02,2017-08-02,Fully Funded,2017-08-27
0e279cc1fa9f4fa399d91dec81fbb367,31311f440bf3410fbf1bc92c385636db,ad7e42518c4443d29e5e643710c211d0,2,Teacher-Led,Growing Minds with Art,My students need a set of calculators to help them succeed in the classroom this year.,Applied Learning,Health & Wellness,Grades 3-5,Sports & Exercise Equipment,"$1,009.68",2015-09-27,Expired,
b4780b0028d747f59fd605e24ba3a6ce,b7469f0d5d9c4807873f531933ca100e,f26c23a6af0f4c96ac56a90b319bc980,2,Teacher-Led,Hands-On Geography Adventure,Many of my students come from low income families and headphones for reading stations would make a huge difference.,Literacy & Language,"Special Needs, Environmental Science",Grades 9-12,Instructional Technology,$915.09,2015-03-18,Fully Funded,2015-04-20
a582024698024de08e8b9ef2dd372855,1b949ffa24484a5eb303ffb68c30c139,3b3d21798d42494c9e758d0662e9c124,1,Teacher-Led,A New Way to Explore STEM,My students need art supplies to help them succeed in the classroom this year.,Math & Science,"Applied Sciences, Gym & Fitness",Grades PreK-2,Supplies,$592.49,2017-10-09,Expired,
88257f46b9814e08a7de7c6098c09027,fd6a3343218c42c2aede3618b0817a08,6b482c645fc24bfa92a233b6092bf2c8,2,Teacher-Led,Hands-On Math Adventure,"With a robotics kit, my students will be able to engage more deeply with the material.",Music & The Arts,"Applied Sciences, Health & Wellness",Grades 9-12,Sports & Exercise Equipment,$561.69,2014-03-21,Expired,
55e70983155344c5bc2570d3a114374e,acb5841f4e1a4d1ca687bb87fae5eba1,34527784ba11436fa273a11e1de6fd87,1,Teacher-Led,Building Skills in Physical Education,Our classroom is full of eager learners who would benefit greatly from headphones for reading stations.,"Health & Sports, Special Needs",Special Needs,Grades 3-5,"Food, Clothing & Hygiene",$134.41,2014-06-16,Fully Funded,2014-06-27
7b9713071b9444358c50aff3846c3ab9,729af8d4224946c59e1c9058a7ff4743,82c7f924ac0a4f7cb51583f154a10c0e,1,Teacher-Led,Bringing STEM to Life,My students need flexible seating options to help them succeed in the classroom this year.,Health & Sports,"Visual Arts, Performing Arts",Grades 9-12,Books,$241.42,2015-09-22,Fully Funded,2015-10-10
abc82f59ed7840f29f5079a02454e7ec,df0fb036b9d34b3a8b69e2700fa35de2,3e197d084c3b404f9237c9e31fe02e9f,1,Teacher-Led,A New Way to Explore Geography,"With art supplies, my students will be able to engage more deeply with the material.",Math & Science,Health & Wellness,Grades 6-8,Technology,$200.01,2013-03-30,Expired,
ccb538a9f5d648bab2f3b3d5984a5c91,b64816ca94004f548f829c9ee333aa4f,adf7cb6710bf48be977d9f6b6ed43af4,1,Teacher-Led,Reading for Every Student,"With art supplies, my students will be able to engage more deeply with the material.",Care & Hunger,"Gym & Fitness, Mathematics",Grades 6-8,Supplies,$197.91,2014-06-30,Expired,
92c3e212290746d99e78f3dfa4655145,8917ed2724eb49d5b65a4953b330d7c5,e4218d64469f4f6eb6e6b9442ed774c7,1,Teacher-Led,Sensory Learning for Every Student,"With a set of calculators, my students will be able to engage more deeply with the material.",Literacy & Language,Literature & Writing,Grades 3-5,Supplies,$635.86,2017-10-22,Fully Funded,2017-12-04
53aa4143e03944f382192f895ab6a707,3a148c8fbc9c4fd191c420e1e8ba001e,fb4f6ca6e2034387adbd8d5cc2d842fe,1,Teacher-Led,Building Skills in STEM,My students need science kits to help them succeed in the classroom this year.,"Applied Learning, Literacy & Language",Performing Arts,Grades PreK-2,Instructional Technology,$370.48,2016-06-28,Expired,
65ac21d7b2974a1c95f38492c78f8f84,161dc950589a4a56910b70b4028cdc01,4d03c4b8c0f54cc3bc05e12f8b3eba53,1,Teacher-Led,Hands-On Writing Adventure,"With art supplies, my students will be able to engage more deeply with the material.","Music & The Arts, Care & Hunger","Performing Arts, Environmental Science",Grades PreK-2,Sports & Exercise Equipment,$106.67,2017-12-08,Fully Funded,2017-12-14
1407ece8add24e6cbe3ae79e9542c550,5fa2a15bd65f4407b6bbabe6567fdb88,a8932a5047b940dea8b816b0d5961bb5,1,Teacher-Led,Building Skills in Science,My students need sports equipment to help them succeed in the classroom this year.,Special Needs,Performing Arts,Grades 3-5,"Food, Clothing & Hygiene",$341.97,2014-09-17,Expired,
c2dc3ba66245442abe46b7eebebb508d,ac016589066644059b25ea2dfbf046e1,1a443fe30ad84ff4a4465bdc071c1097,1,Teacher-Led,Growing Minds with History,"With headphones for reading stations, my students will be able to engage more deeply with the material.",Music & The Arts,Literacy,Grades 6-8,Books,$219.91,2017-05-31,Fully Funded,2017-06-11
a030c125c0ee41f2b59e069e5f9d4100,f0b80715b3d04731aecaf8016a3fd346,7a9e132498b34f6f927ff9d6387524ed,2,Teacher-Led,Math for Every Student,This year my goal is to use a robotics kit to build confidence and curiosity in my students.,"Math & Science, Health & Sports","Performing Arts, Mathematics",Grades 9-12,Books,$180.10,2015-10-17,Fully Funded,2015-12-07
c90896dfc5d24491bcb2861de552b3c0,841c61ce5ca4432cbc4325f61bdb8d55,19e86232a9bf4e27af16fe13b97f0291,1,Teacher-Led,Hands-On Art Adventure,This year my goal is to use a set of calculators to build confidence and curiosity in my students.,Care & Hunger,"Health & Wellness, Environmental Science",Grades PreK-2,Supplies,$163.78,2014-07-03,Live,
5cdf6367620e41e894c9849ac6d99124,6d3c7f1409bf4c11a1d59ad330063f72,ac13fdcb505c43c1bc4441d26bc5af68,2,Teacher-Led,Empowering Learners through Physical Education,Many of my students come from low income families and new books would make a huge difference.,"Music & The Arts, Care & Hunger",Applied Sciences,Grades 9-12,Technology,$241.28,2014-04-01,Expired,
37469a369d324d4baf7c775ad7ac35a8,2b649b60280547bea1a2a14729fe03c5,938d70121e6c4483b8cf53f9f48cc767,1,Teacher-Led,A New Way to Explore Geography,This year my goal is to use a classroom set of tablets to build confidence and curiosity in my students.,Special Needs,"Applied Sciences, Gym & Fitness",Grades 9-12,Supplies,$63.16,2014-10-08,Fully Funded,2014-10-17
f3bea4dcfa4d46c1965a46a5236dbaef,d27e694704e74d81aad606b96ad19c79,2a082b8272a94c3b9845f4af15349ba6,1,Teacher-Led,Hands-On Robotics Adventure,Our classroom is full of eager learners who would benefit greatly from flexible seating options.,Literacy & Language,Visual Arts,Grades 3-5,Trips,$135.97,2014-01-13,Fully Funded,2014-02-11
946bcce345514dd7ab16bbb9a1d29714,464843875fec4ba7abb98daf8c0ac780,3646e8bbdf1341f89d261c754c59204c,1,Teacher-Led,Hands-On Reading Adventure,Many of my students come from low income families and sports equipment would make a huge difference.,"Health & Sports, Math & Science","Health & Wellness, Gym & Fitness",Grades 6-8,Trips,$107.01,2016-12-14,Fully Funded,2017-01-12
adc89324151e4ab2b98dd1e1bf1a66be,4c5c2a51aed146b1a630d464e66d65ec,dd0bcbd998004b249a04ac7b5de99956,1,Teacher-Led,A New Way to Explore Writing,"With flexible seating options, my students will be able to engage more deeply with the material.",Music & The Arts,Visual Arts,Grades 9-12,Books,$186.46,2014-07-08,Fully Funded,2014-07-10
b152ccb6bf6d46ea8751521b81de3027,aec48a2d01e24ccba7b29b9fd7ec0b4e,fb51da9dac29452da8155246a07ef0bf,2,Teacher-Led,Bringing Math to Life,My students need a classroom set of tablets to help them succeed in the classroom this year.,Math & Science,"Environmental Science, Special Needs",Grades 6-8,Art Supplies,$238.03,2015-12-16,Fully Funded,2016-01-21
660ca384bb0d4f08881561d8dc035d0f,54e200e13ec547668c905acbc1194a7f,4b5ae2d5ff4349c6b9d1bfb1d77e58d9,2,Teacher-Led,Building Skills in Art,This year my goal is to use a robotics kit to build confidence and curiosity in my students.,"Literacy & Language, Math & Science","Visual Arts, Special Needs",Grades 6-8,Instructional Technology,$519.77,2015-12-08,Live,
e16d300d09094281ac4ebbad0b04a5c2,550501dfab1d44bf923ced806cd76096,3f31abf95e28417ea289cea9e8b38e97,1,Teacher-Led,Flexible Seating for Every Student,"With sports equipment, my students will be able to engage more deeply with the material.",Special Needs,"Visual Arts, Literacy",Grades 6-8,Supplies,$213.05,2013-06-04,Expired,
5a27dbbc69834e7790dbf7672f445f1d,34c5e54304d142d4b13adbba8baf9ec5,788160e408894cfc906f747f7d0c72bb,1,Teacher-Led,Bringing Writing to Life,"With a robotics kit, my students will be able to engage more deeply with the material.","Special Needs, Care & Hunger","Special Needs, Applied Sciences",Grades 3-5,Trips,$255.27,2016-08-02,Fully Funded,2016-08-18
f4d399902e9849a287d3d2033049a8fc,b448f74a286c405ea8cae29e203c991d,bc3abf70a222492984a14f8e37770c4e,1,Teacher-Led,A New Way to Explore Sensory Learning,My students need sports equipment to help them succeed in the classroom this year.,Music & The Arts,Environmental Science,Grades 9-12,Supplies,$357.44,2014-11-05,Fully Funded,2014-11-20
