Project ID,Resource Item Name,Resource Quantity,Resource Unit Price,Resource Vendor Name
673d1af5d71249fa99dffc987cba5d80,hp 11.6 chromebook,42.0,16.49,Woodwind & Brasswind
673d1af5d71249fa99dffc987cba5d80,apple ipad wi-fi 32gb,4.0,24.72,Amazon Business
e74e947a5e174e539de6143c64cbd4d1,soft seating cushion,24.0,57.51,Lakeshore Learning Materials
e74e947a5e174e539de6143c64cbd4d1,classroom library book set,16.0,64.75,Best Buy Co
c58613107504411587b3c769d20f227f,privacy partition,46.0,3.96,Discount School Supply
c58613107504411587b3c769d20f227f,art easel,30.0,83.07,Discount School Supply
c58613107504411587b3c769d20f227f,science kit - magnets and motion,33.0,84.18,Lakeshore Learning Materials
c58613107504411587b3c769d20f227f,wireless headphones,40.0,18.38,Lakeshore Learning Materials
ae4145d11b57441e983637db6a9617c6,apple ipad wi-fi 32gb,3.0,45.9,AKJ Education
ae4145d11b57441e983637db6a9617c6,microscope for classroom use,23.0,20.01,School Specialty
ae4145d11b57441e983637db6a9617c6,privacy partition,18.0,252.28,AKJ Education
017827fb0e984e8bb2abf585620a3f67,"gaiam kids stay-n-play balance ball, grey",30.0,28.65,Lakeshore Learning Materials
a0db30ceacd24194aac117063ad482f0,apple ipad wi-fi 32gb,30.0,69.05,AKJ Education
a0db30ceacd24194aac117063ad482f0,basketballs (set of 6),41.0,162.45,Lakeshore Learning Materials
a0db30ceacd24194aac117063ad482f0,sensory fidget tools set,16.0,52.0,Best Buy Co
a0db30ceacd24194aac117063ad482f0,classroom library book set,25.0,18.74,Amazon Business
a0db30ceacd24194aac117063ad482f0,black write and wipe markers,46.0,11.41,Woodwind & Brasswind
8bba5715735748b78c0141a602676613,apple ipad wi-fi 32gb,28.0,23.82,School Specialty
8bba5715735748b78c0141a602676613,black write and wipe markers,43.0,145.28,AKJ Education
8bba5715735748b78c0141a602676613,apple ipad wi-fi 32gb,14.0,46.62,Discount School Supply
8bba5715735748b78c0141a602676613,"gaiam kids stay-n-play balance ball, grey",42.0,7.37,Best Buy Co
4b142aa59ba54aab98e04440afdb91bb,soft seating cushion,13.0,313.38,Discount School Supply
4b142aa59ba54aab98e04440afdb91bb,apple ipad wi-fi 32gb,19.0,13.07,Best Buy Co
4b142aa59ba54aab98e04440afdb91bb,"gaiam kids stay-n-play balance ball, grey",35.0,2.24,School Specialty
027f21d143674764b60a5c110a05f866,soft seating cushion,48.0,2.13,Discount School Supply
027f21d143674764b60a5c110a05f866,privacy partition,36.0,4.58,Lakeshore Learning Materials
027f21d143674764b60a5c110a05f866,basketballs (set of 6),1.0,29.74,School Specialty
027f21d143674764b60a5c110a05f866,graphing calculator,1.0,41.28,School Specialty
37a92428e5784f8f8c91b8f17db9bf7c,basketballs (set of 6),10.0,12.47,Best Buy Co
37a92428e5784f8f8c91b8f17db9bf7c,soft seating cushion,27.0,7.36,Discount School Supply
37a92428e5784f8f8c91b8f17db9bf7c,basketballs (set of 6),21.0,37.04,Woodwind & Brasswind
37a92428e5784f8f8c91b8f17db9bf7c,science kit - magnets and motion,17.0,35.76,Blick Art Materials
37a92428e5784f8f8c91b8f17db9bf7c,microscope for classroom use,3.0,47.04,Amazon Business
a2a528691e28461e8462a17ac4c43914,art easel,36.0,47.42,Blick Art Materials
a2a528691e28461e8462a17ac4c43914,flexible seating stool,28.0,42.97,Amazon Business
a2a528691e28461e8462a17ac4c43914,microscope for classroom use,38.0,21.58,Best Buy Co
a2a528691e28461e8462a17ac4c43914,science kit - magnets and motion,13.0,8.84,Woodwind & Brasswind
034f9f7d314940ad9c92c33b18d284d9,flexible seating stool,16.0,17.13,AKJ Education
034f9f7d314940ad9c92c33b18d284d9,soft seating cushion,30.0,9.07,Blick Art Materials
034f9f7d314940ad9c92c33b18d284d9,flexible seating stool,33.0,61.77,Lakeshore Learning Materials
034f9f7d314940ad9c92c33b18d284d9,flexible seating stool,33.0,11.84,Amazon Business
034f9f7d314940ad9c92c33b18d284d9,soft seating cushion,36.0,20.3,Woodwind & Brasswind
6d9b2d3fdc5b45f3b90f37211795ed41,microscope for classroom use,41.0,22.77,AKJ Education
6d9b2d3fdc5b45f3b90f37211795ed41,flexible seating stool,2.0,13.09,Discount School Supply
ff7c80588c4846fb8ff8752d77700084,art easel,16.0,40.97,Discount School Supply
ff7c80588c4846fb8ff8752d77700084,microscope for classroom use,10.0,29.98,Lakeshore Learning Materials
ff7c80588c4846fb8ff8752d77700084,apple ipad wi-fi 32gb,43.0,28.25,Lakeshore Learning Materials
ff7c80588c4846fb8ff8752d77700084,classroom library book set,40.0,30.71,Discount School Supply
afd56690dbe54813add19759a88d298a,flexible seating stool,12.0,28.18,Woodwind & Brasswind
afd56690dbe54813add19759a88d298a,soft seating cushion,45.0,54.21,School Specialty
772dffbeaa284ebe90f809550d20ae90,apple ipad wi-fi 32gb,41.0,23.55,Discount School Supply
772dffbeaa284ebe90f809550d20ae90,microscope for classroom use,9.0,262.41,Best Buy Co
772dffbeaa284ebe90f809550d20ae90,"gaiam kids stay-n-play balance ball, grey",11.0,3.9,Blick Art Materials
772dffbeaa284ebe90f809550d20ae90,apple ipad wi-fi 32gb,13.0,12.8,Amazon Business
772dffbeaa284ebe90f809550d20ae90,black write and wipe markers,9.0,70.58,Best Buy Co
d212bb27423c42f8985715be6068e525,basketballs (set of 6),39.0,54.09,Woodwind & Brasswind
8e722eeb870048aab3bfb576d27f53ab,black write and wipe markers,35.0,5.42,Woodwind & Brasswind
8e722eeb870048aab3bfb576d27f53ab,basketballs (set of 6),35.0,25.71,Woodwind & Brasswind
8e722eeb870048aab3bfb576d27f53ab,black write and wipe markers,10.0,47.94,Best Buy Co
b4f161722b6741bea8e1aae46118e2ad,apple ipad wi-fi 32gb,32.0,14.95,Discount School Supply
68aca2c138a54f368741c2eb3cf38ea5,classroom library book set,39.0,44.01,Amazon Business
68aca2c138a54f368741c2eb3cf38ea5,science kit - magnets and motion,45.0,19.07,AKJ Education
17777c118cc74c3bbf5438c73c246c47,apple ipad wi-fi 32gb,11.0,23.58,Woodwind & Brasswind
17777c118cc74c3bbf5438c73c246c47,classroom library book set,38.0,10.13,Amazon Business
17777c118cc74c3bbf5438c73c246c47,hp 11.6 chromebook,26.0,11.54,Woodwind & Brasswind
17777c118cc74c3bbf5438c73c246c47,science kit - magnets and motion,27.0,30.72,Discount School Supply
704a9b87b95a4b1dbc3d7ec5c451f4da,privacy partition,31.0,62.82,Discount School Supply
704a9b87b95a4b1dbc3d7ec5c451f4da,graphing calculator,30.0,30.51,Amazon Business
a6b5600d02f741869ed95d2def247f12,flexible seating stool,48.0,31.12,Best Buy Co
a6b5600d02f741869ed95d2def247f12,wireless headphones,20.0,14.36,Blick Art Materials
a6b5600d02f741869ed95d2def247f12,black write and wipe markers,22.0,2.46,AKJ Education
da5dc2bd1be940e8a92af72e0a86b218,classroom library book set,27.0,6.8,Blick Art Materials
da5dc2bd1be940e8a92af72e0a86b218,flexible seating stool,12.0,38.21,School Specialty
da5dc2bd1be940e8a92af72e0a86b218,microscope for classroom use,7.0,17.5,Discount School Supply
5974ae121a9d478cb99839048c355a5e,soft seating cushion,19.0,31.53,Lakeshore Learning Materials
9cc66cb489754fc49f78683498c637ec,"gaiam kids stay-n-play balance ball, grey",11.0,13.34,Discount School Supply
9cc66cb489754fc49f78683498c637ec,"gaiam kids stay-n-play balance ball, grey",7.0,62.95,AKJ Education
9cc66cb489754fc49f78683498c637ec,privacy partition,39.0,14.72,Amazon Business
9cc66cb489754fc49f78683498c637ec,privacy partition,40.0,96.45,Amazon Business
67e940da3f7f492c94b8692e9525ba27,microscope for classroom use,8.0,8.7,Blick Art Materials
b50d0048e1f7480ab1495c3d6fc1cb6a,art easel,22.0,15.45,Woodwind & Brasswind
b50d0048e1f7480ab1495c3d6fc1cb6a,hp 11.6 chromebook,6.0,282.37,AKJ Education
b50d0048e1f7480ab1495c3d6fc1cb6a,classroom library book set,38.0,5.05,Discount School Supply
b50d0048e1f7480ab1495c3d6fc1cb6a,classroom library book set,45.0,36.19,Best Buy Co
33e6f6291e4f4f8fbf06b8dbc7b7d71d,privacy partition,4.0,10.65,School Specialty
3fc37c8e24d04f61852dd45a98dee726,hp 11.6 chromebook,48.0,199.59,Lakeshore Learning Materials
3fc37c8e24d04f61852dd45a98dee726,black write and wipe markers,17.0,123.29,Woodwind & Brasswind
3fc37c8e24d04f61852dd45a98dee726,black write and wipe markers,31.0,14.49,Discount School Supply
d1118204364640b2b03cda478d38004b,"gaiam kids stay-n-play balance ball, grey",22.0,34.19,Discount School Supply
67233170741e4bd28819d524b10427b7,science kit - magnets and motion,14.0,112.56,Blick Art Materials
67233170741e4bd28819d524b10427b7,hp 11.6 chromebook,24.0,10.81,Blick Art Materials
67233170741e4bd28819d524b10427b7,science kit - magnets and motion,20.0,24.22,Lakeshore Learning Materials
67233170741e4bd28819d524b10427b7,microscope for classroom use,12.0,28.8,Discount School Supply
e9b9f5094b8f4e4393f84bb53d1f7933,black write and wipe markers,40.0,20.38,AKJ Education
e9b9f5094b8f4e4393f84bb53d1f7933,classroom library book set,42.0,7.19,Discount School Supply
e9b9f5094b8f4e4393f84bb53d1f7933,black write and wipe markers,19.0,20.58,Discount School Supply
e9b9f5094b8f4e4393f84bb53d1f7933,microscope for classroom use,10.0,129.46,Lakeshore Learning Materials
7020a8d6309a477f9c264db77f3b3458,soft seating cushion,27.0,10.91,Blick Art Materials
cc67dc20e90b42709668516abe1eb464,"gaiam kids stay-n-play balance ball, grey",45.0,30.84,Lakeshore Learning Materials
cc67dc20e90b42709668516abe1eb464,apple ipad wi-fi 32gb,47.0,32.57,Woodwind & Brasswind
cc67dc20e90b42709668516abe1eb464,graphing calculator,43.0,28.85,Woodwind & Brasswind
cc67dc20e90b42709668516abe1eb464,wireless headphones,36.0,5.35,School Specialty
fa63b886453f464b977696b67dc79db1,basketballs (set of 6),45.0,93.16,School Specialty
fa63b886453f464b977696b67dc79db1,classroom library book set,1.0,34.07,Woodwind & Brasswind
fa63b886453f464b977696b67dc79db1,apple ipad wi-fi 32gb,3.0,75.43,Amazon Business
fa63b886453f464b977696b67dc79db1,microscope for classroom use,3.0,51.22,School Specialty
fa63b886453f464b977696b67dc79db1,privacy partition,30.0,177.3,Blick Art Materials
478ae5014e2140afababc6fedd0d6060,apple ipad wi-fi 32gb,34.0,16.86,AKJ Education
478ae5014e2140afababc6fedd0d6060,wireless headphones,16.0,26.79,Discount School Supply
5e9ecf2677b944c383c582e4500f10d5,apple ipad wi-fi 32gb,28.0,21.83,Blick Art Materials
5e9ecf2677b944c383c582e4500f10d5,classroom library book set,3.0,8.91,Best Buy Co
5e9ecf2677b944c383c582e4500f10d5,science kit - magnets and motion,35.0,22.89,Best Buy Co
5e9ecf2677b944c383c582e4500f10d5,black write and wipe markers,17.0,29.66,Amazon Business
5e9ecf2677b944c383c582e4500f10d5,graphing calculator,25.0,16.73,Amazon Business
df9cc4a82d614c7dbf21bf70189afe67,apple ipad wi-fi 32gb,40.0,28.33,Woodwind & Brasswind
df9cc4a82d614c7dbf21bf70189afe67,soft seating cushion,22.0,78.64,Discount School Supply
df9cc4a82d614c7dbf21bf70189afe67,art easel,3.0,28.01,Woodwind & Brasswind
df9cc4a82d614c7dbf21bf70189afe67,graphing calculator,5.0,91.53,School Specialty
df9cc4a82d614c7dbf21bf70189afe67,flexible seating stool,8.0,12.88,Amazon Business
92ff3ee9d06b4a78bf0d36d344c26506,hp 11.6 chromebook,3.0,23.68,Amazon Business
92ff3ee9d06b4a78bf0d36d344c26506,"gaiam kids stay-n-play balance ball, grey",34.0,24.03,Discount School Supply
92ff3ee9d06b4a78bf0d36d344c26506,wireless headphones,39.0,4.91,Woodwind & Brasswind
92ff3ee9d06b4a78bf0d36d344c26506,wireless headphones,32.0,4.83,AKJ Education
edacc85570a74e668cae56f4cdb3b96e,apple ipad wi-fi 32gb,29.0,100.74,Blick Art Materials
edacc85570a74e668cae56f4cdb3b96e,science kit - magnets and motion,7.0,143.75,Lakeshore Learning Materials
f16a8d1c6885468a96ec29003a143525,soft seating cushion,44.0,22.11,School Specialty
f16a8d1c6885468a96ec29003a143525,wireless headphones,28.0,5.26,AKJ Education
cb49747ea7b54d65a02e4ab2fb966a19,art easel,16.0,98.8,Blick Art Materials
cb49747ea7b54d65a02e4ab2fb966a19,microscope for classroom use,9.0,10.06,AKJ Education
d7ef441e0e1e46339b2010ce72b2ee15,apple ipad wi-fi 32gb,1.0,27.41,Lakeshore Learning Materials
d7ef441e0e1e46339b2010ce72b2ee15,art easel,24.0,34.55,School Specialty
7da180e4344c46728bbc707bc3523d89,art easel,30.0,54.06,Blick Art Materials
8553e0c96b3245e0b7f977769057c6fe,basketballs (set of 6),3.0,42.37,Blick Art Materials
8553e0c96b3245e0b7f977769057c6fe,microscope for classroom use,9.0,23.85,Discount School Supply
8553e0c96b3245e0b7f977769057c6fe,graphing calculator,24.0,2.0,Blick Art Materials
8553e0c96b3245e0b7f977769057c6fe,microscope for classroom use,14.0,48.96,Woodwind & Brasswind
8553e0c96b3245e0b7f977769057c6fe,privacy partition,35.0,3.28,School Specialty
b57e839caf0c4fbe8298332d2170ec3f,black write and wipe markers,25.0,253.57,Amazon Business
36190d60fb8541b8b254bcbb9cf6dc64,classroom library book set,16.0,2.0,AKJ Education
36190d60fb8541b8b254bcbb9cf6dc64,art easel,49.0,39.78,Discount School Supply
36190d60fb8541b8b254bcbb9cf6dc64,microscope for classroom use,26.0,130.53,AKJ Education
36190d60fb8541b8b254bcbb9cf6dc64,science kit - magnets and motion,40.0,127.95,Lakeshore Learning Materials
6b814433ff54416da51fc0ed85318ad2,microscope for classroom use,16.0,159.52,Blick Art Materials
6b814433ff54416da51fc0ed85318ad2,apple ipad wi-fi 32gb,27.0,32.81,Best Buy Co
6b814433ff54416da51fc0ed85318ad2,basketballs (set of 6),7.0,5.0,Woodwind & Brasswind
dd02cc786088406c827060d8a6fb9881,privacy partition,4.0,30.58,Blick Art Materials
dd02cc786088406c827060d8a6fb9881,black write and wipe markers,13.0,75.26,Amazon Business
ff124e87278f455080a0606d2f51786a,privacy partition,33.0,14.99,Blick Art Materials
27f5d2cbd7ec491ba28986e1ed7e3ddb,"gaiam kids stay-n-play balance ball, grey",23.0,189.27,Amazon Business
27f5d2cbd7ec491ba28986e1ed7e3ddb,sensory fidget tools set,34.0,64.4,Best Buy Co
27f5d2cbd7ec491ba28986e1ed7e3ddb,art easel,34.0,16.32,School Specialty
1c243e96e34c4215813ac8209c53cc8a,hp 11.6 chromebook,11.0,19.66,Lakeshore Learning Materials
3f06896f441d42a387f55d6370d5e952,art easel,26.0,23.8,Woodwind & Brasswind
79e3d77e8b0243af9435297cf6502436,hp 11.6 chromebook,13.0,112.74,Amazon Business
79e3d77e8b0243af9435297cf6502436,wireless headphones,43.0,86.76,Best Buy Co
5f132736eafe49169d9b07cc6c23b7d9,art easel,34.0,26.67,Amazon Business
5f132736eafe49169d9b07cc6c23b7d9,microscope for classroom use,45.0,27.86,School Specialty
5f132736eafe49169d9b07cc6c23b7d9,classroom library book set,13.0,64.94,Amazon Business
5f132736eafe49169d9b07cc6c23b7d9,soft seating cushion,35.0,27.97,Best Buy Co
5f132736eafe49169d9b07cc6c23b7d9,microscope for classroom use,45.0,22.61,AKJ Education
77ee3995958c4656899d1b2bab58ab39,soft seating cushion,3.0,8.98,Blick Art Materials
155511ac66504db395e13211e206d8c7,graphing calculator,48.0,11.62,Blick Art Materials
155511ac66504db395e13211e206d8c7,science kit - magnets and motion,37.0,22.84,Discount School Supply
155511ac66504db395e13211e206d8c7,classroom library book set,41.0,35.82,Discount School Supply
155511ac66504db395e13211e206d8c7,science kit - magnets and motion,28.0,41.94,School Specialty
8e9c8e201764499ca9cc64946ff50fbd,black write and wipe markers,40.0,2.0,Woodwind & Brasswind
8e9c8e201764499ca9cc64946ff50fbd,privacy partition,40.0,23.74,School Specialty
8e9c8e201764499ca9cc64946ff50fbd,black write and wipe markers,21.0,71.18,Woodwind & Brasswind
8e9c8e201764499ca9cc64946ff50fbd,sensory fidget tools set,11.0,49.56,Discount School Supply
cc45f0229b984eb8a42185ef5d89530e,soft seating cushion,10.0,12.7,Woodwind & Brasswind
cc45f0229b984eb8a42185ef5d89530e,basketballs (set of 6),7.0,8.86,Woodwind & Brasswind
cc45f0229b984eb8a42185ef5d89530e,classroom library book set,45.0,17.43,Amazon Business
cc45f0229b984eb8a42185ef5d89530e,graphing calculator,48.0,37.23,School Specialty
cc45f0229b984eb8a42185ef5d89530e,privacy partition,8.0,66.0,School Specialty
fd1f8c9d786043e6b27e194eb3ed7f83,flexible seating stool,6.0,124.05,Amazon Business
fd1f8c9d786043e6b27e194eb3ed7f83,wireless headphones,10.0,22.0,Woodwind & Brasswind
fd1f8c9d786043e6b27e194eb3ed7f83,classroom library book set,37.0,30.02,AKJ Education
5c72e100eb764422b352053c38ae793c,art easel,27.0,42.51,School Specialty
5c72e100eb764422b352053c38ae793c,"gaiam kids stay-n-play balance ball, grey",49.0,23.81,Best Buy Co
5c72e100eb764422b352053c38ae793c,classroom library book set,49.0,25.41,Amazon Business
5c72e100eb764422b352053c38ae793c,hp 11.6 chromebook,43.0,8.89,Blick Art Materials
297794f2aa9d4f1382145e1ba9240b03,classroom library book set,24.0,33.3,Discount School Supply
297794f2aa9d4f1382145e1ba9240b03,graphing calculator,22.0,29.65,Discount School Supply
ed5a5a2f81ff4d669117a5d49708b326,"gaiam kids stay-n-play balance ball, grey",45.0,9.71,School Specialty
3a4223efc58e4d39a24d64a2d1f4a9e2,black write and wipe markers,40.0,34.39,Best Buy Co
3a4223efc58e4d39a24d64a2d1f4a9e2,apple ipad wi-fi 32gb,22.0,9.53,Discount School Supply
3a4223efc58e4d39a24d64a2d1f4a9e2,sensory fidget tools set,19.0,37.12,Blick Art Materials
3a4223efc58e4d39a24d64a2d1f4a9e2,flexible seating stool,32.0,302.42,Amazon Business
821f25a6e0b74316bfbd68c993a8661a,classroom library book set,41.0,11.06,Woodwind & Brasswind
821f25a6e0b74316bfbd68c993a8661a,black write and wipe markers,29.0,19.88,Amazon Business
821f25a6e0b74316bfbd68c993a8661a,flexible seating stool,18.0,22.54,AKJ Education
a6162653ceb24040abcb54fa1e966d06,sensory fidget tools set,17.0,44.16,Discount School Supply
a6162653ceb24040abcb54fa1e966d06,soft seating cushion,38.0,9.62,Woodwind & Brasswind
73678590fdfa45e1802de24a956a640d,classroom library book set,32.0,14.16,Woodwind & Brasswind
73678590fdfa45e1802de24a956a640d,apple ipad wi-fi 32gb,34.0,60.35,Best Buy Co
7be16bf358964b3da7f08e47e27cccac,hp 11.6 chromebook,29.0,43.65,Lakeshore Learning Materials
7be16bf358964b3da7f08e47e27cccac,privacy partition,5.0,32.69,Lakeshore Learning Materials
fba08eb43e3246118f492bae4d87dbc0,classroom library book set,30.0,7.45,Woodwind & Brasswind
11b7ed628eea4e35b094e36cfaefa4fc,wireless headphones,11.0,79.27,Amazon Business
11b7ed628eea4e35b094e36cfaefa4fc,soft seating cushion,19.0,90.88,Amazon Business
c6abfd2537d9454e85662bd6cd173365,privacy partition,49.0,42.61,Woodwind & Brasswind
c6abfd2537d9454e85662bd6cd173365,classroom library book set,28.0,13.35,Blick Art Materials
c6abfd2537d9454e85662bd6cd173365,wireless headphones,12.0,462.48,Lakeshore Learning Materials
c6abfd2537d9454e85662bd6cd173365,classroom library book set,14.0,39.82,Lakeshore Learning Materials
c6abfd2537d9454e85662bd6cd173365,soft seating cushion,13.0,11.32,Discount School Supply
a30ee5a18a7a4405ae59715620ab808a,graphing calculator,25.0,7.43,AKJ Education
a30ee5a18a7a4405ae59715620ab808a,wireless headphones,7.0,35.2,Woodwind & Brasswind
a30ee5a18a7a4405ae59715620ab808a,black write and wipe markers,27.0,52.61,Blick Art Materials
a30ee5a18a7a4405ae59715620ab808a,apple ipad wi-fi 32gb,5.0,39.7,School Specialty
edceabdd24ee412cad0061c9d240222d,graphing calculator,39.0,155.16,Amazon Business
edceabdd24ee412cad0061c9d240222d,wireless headphones,26.0,51.74,School Specialty
edceabdd24ee412cad0061c9d240222d,basketballs (set of 6),9.0,92.23,Amazon Business
7218c10b702745668e797e6f9f8c147c,sensory fidget tools set,11.0,16.86,AKJ Education
7218c10b702745668e797e6f9f8c147c,art easel,27.0,38.42,Best Buy Co
7218c10b702745668e797e6f9f8c147c,flexible seating stool,27.0,29.13,School Specialty
7218c10b702745668e797e6f9f8c147c,microscope for classroom use,30.0,49.6,School Specialty
43b058f1340346eeb9b9cba1a4f42a47,classroom library book set,32.0,99.96,Best Buy Co
43b058f1340346eeb9b9cba1a4f42a47,art easel,22.0,48.38,Lakeshore Learning Materials
43b058f1340346eeb9b9cba1a4f42a47,privacy partition,48.0,32.28,Amazon Business
41b7c86a10de476d8b96e397f7271880,hp 11.6 chromebook,27.0,18.76,Best Buy Co
41b7c86a10de476d8b96e397f7271880,"gaiam kids stay-n-play balance ball, grey",26.0,11.6,Best Buy Co
87e2a5dafb5a4c7a93410a42e7b7bebd,privacy partition,27.0,10.67,Lakeshore Learning Materials
87e2a5dafb5a4c7a93410a42e7b7bebd,"gaiam kids stay-n-play balance ball, grey",49.0,15.39,Amazon Business
ef3b7a439c53495f87a81870221b91c6,apple ipad wi-fi 32gb,16.0,39.64,Woodwind & Brasswind
ef3b7a439c53495f87a81870221b91c6,microscope for classroom use,29.0,75.85,AKJ Education
ef3b7a439c53495f87a81870221b91c6,science kit - magnets and motion,28.0,8.36,Discount School Supply
ef3b7a439c53495f87a81870221b91c6,science kit - magnets and motion,12.0,92.34,AKJ Education
100c0e51dde345e1a3d20f737bb6f459,soft seating cushion,32.0,165.39,AKJ Education
8b9c54f3970c4288a3ed6ec20edcf309,"gaiam kids stay-n-play balance ball, grey",10.0,10.89,School Specialty
8b9c54f3970c4288a3ed6ec20edcf309,classroom library book set,35.0,10.15,AKJ Education
